station_id,latitude,longitude,station_elevation_m,valid_level_rows,first_time,last_time,profile_count,macro_region,longitude_sector,split,block,block_stations,selected,reason
MYM00048615,6.1667,102.3006,4.4,4221,2024-01-01 00:00:00,2025-12-31 00:00:00,709,tropics,1,train,lat3_lon1,76,True,selected
MYM00048650,2.7308,101.7031,16.1,8072,2024-01-01 00:00:00,2025-12-31 12:00:00,1352,tropics,1,test,lat3_lon1,76,True,selected
MYM00048657,3.7722,103.2119,15.2,4135,2024-01-01 00:00:00,2025-12-31 00:00:00,692,tropics,1,early_val,lat3_lon1,76,True,selected
MYM00096413,1.4903,110.3525,20.9,8135,2024-01-01 00:00:00,2025-12-31 12:00:00,1371,tropics,1,early_val,lat3_lon1,76,True,selected
MYM00096441,3.12,113.0246,23.0,4100,2024-01-01 00:00:00,2025-12-31 00:00:00,692,tropics,1,train,lat3_lon1,76,True,selected
MYM00096471,5.9333,116.05,2.1,7643,2024-01-01 00:00:00,2025-12-31 12:00:00,1280,tropics,1,early_val,lat3_lon1,76,True,selected
MYM00096481,4.2667,117.8833,18.0,4143,2024-01-01 00:00:00,2025-12-31 00:00:00,697,tropics,1,train,lat3_lon1,76,True,selected
NCM00091592,-22.2761,166.4528,70.0,8243,2024-01-01 00:00:00,2025-12-31 12:00:00,1400,tropics,2,train,lat2_lon2,17,True,selected
NFM00094996,-29.0389,167.9408,113.0,4102,2024-01-01 00:00:00,2025-12-31 00:00:00,707,tropics,2,train,lat2_lon2,17,True,selected
NGM00061024,16.9667,7.9833,501.0,2579,2024-01-12 12:00:00,2025-12-31 12:00:00,517,tropics,0,train,lat3_lon0,14,True,selected
NGM00061052,13.2841,2.1147,215.1,6371,2024-01-01 00:00:00,2025-11-29 00:00:00,1279,tropics,0,train,lat3_lon0,14,True,selected
NLM00006260,52.1,5.1833,2.0,5111,2024-01-01 00:00:00,2025-12-31 00:00:00,864,northern_extratropics,0,train,lat4_lon0,92,True,selected
NOM00001010,69.3073,16.1312,10.0,7710,2024-01-01 00:00:00,2025-12-31 12:00:00,1375,northern_extratropics,0,test,lat5_lon0,19,True,selected
NOM00001241,63.7045,9.6105,10.0,5613,2024-01-01 00:00:00,2025-12-31 12:00:00,1410,northern_extratropics,0,train,lat5_lon0,19,True,selected
NOM00001400,56.5422,3.2236,50.0,7801,2024-01-01 00:00:00,2025-12-30 12:00:00,1334,northern_extratropics,0,train,lat4_lon0,92,True,selected
NOM00001415,58.8725,5.6645,33.0,7905,2024-01-01 00:00:00,2025-12-31 12:00:00,1400,northern_extratropics,0,train,lat4_lon0,92,True,selected
NZM00093112,-36.7928,174.6214,30.0,8300,2024-01-01 00:00:00,2025-12-31 12:00:00,1398,southern_extratropics,2,train,lat1_lon2,12,True,selected
NZM00093417,-40.9044,174.9839,6.0,8296,2024-01-01 00:00:00,2025-12-31 12:00:00,1397,southern_extratropics,2,test,lat1_lon2,12,True,selected
NZM00093844,-46.4173,168.3304,1.0,8355,2024-01-01 00:00:00,2025-12-31 12:00:00,1427,southern_extratropics,2,calibration,lat1_lon2,12,True,selected
PFM00059981,16.8333,112.3333,,8333,2024-01-01 00:00:00,2025-12-31 12:00:00,1455,tropics,1,train,lat3_lon1,76,True,selected
PLM00012120,54.7536,17.5347,1.8,7717,2024-01-01 00:00:00,2025-12-31 12:00:00,1332,northern_extratropics,0,test,lat4_lon0,92,True,selected
PLM00012374,52.4078,20.9564,94.2,7620,2024-01-01 00:00:00,2025-12-31 12:00:00,1354,northern_extratropics,0,calibration,lat4_lon0,92,True,selected
PLM00012425,51.1131,16.8811,119.6,7774,2024-01-02 12:00:00,2025-12-31 12:00:00,1396,northern_extratropics,0,early_val,lat4_lon0,92,True,selected
PLM00012575,50.03,20.9844,209.1,6698,2024-01-01 00:00:00,2025-12-31 12:00:00,1325,northern_extratropics,0,train,lat4_lon0,92,True,selected
PMM00078807,8.9667,-79.5667,7.0,4146,2024-01-02 12:00:00,2025-12-31 12:00:00,692,tropics,4,train,lat3_lon4,27,True,selected
POM00008508,38.7678,-27.0872,72.0,3961,2024-01-01 12:00:00,2025-12-31 12:00:00,689,northern_extratropics,5,train,lat4_lon5,19,True,selected
POM00008522,32.6475,-16.8925,58.0,4320,2024-01-01 12:00:00,2025-12-31 12:00:00,731,northern_extratropics,5,train,lat4_lon5,19,True,selected
POM00008536,38.7892,-9.1352,103.0,7973,2024-01-01 00:00:00,2025-12-31 12:00:00,1416,northern_extratropics,5,early_val,lat4_lon5,19,True,selected
PSM00091408,7.3333,134.4833,30.0,8095,2024-01-01 00:00:00,2025-12-31 12:00:00,1445,tropics,2,calibration,lat3_lon2,18,True,selected
QAM00041169,25.2731,51.6081,,3958,2024-01-01 00:00:00,2025-12-30 00:00:00,688,tropics,0,early_val,lat3_lon0,14,True,selected
REM00061980,-20.8925,55.5286,20.0,6182,2024-01-01 00:00:00,2025-12-31 12:00:00,1040,tropics,0,train,lat2_lon0,8,True,selected
RMM00091376,7.0683,171.2942,3.9,7990,2024-01-01 00:00:00,2025-12-31 12:00:00,1383,tropics,2,test,lat3_lon2,18,True,selected
ROM00015420,44.5104,26.0782,90.0,8557,2024-01-01 00:00:00,2025-12-31 12:00:00,1460,northern_extratropics,0,train,lat4_lon0,92,True,selected
RPM00098223,18.1831,120.5348,5.1,8539,2024-01-01 00:00:00,2025-12-31 00:00:00,1438,tropics,2,train,lat3_lon2,18,True,selected
RPM00098233,17.6478,121.7584,58.8,2790,2024-01-01 00:00:00,2025-12-31 00:00:00,705,tropics,2,train,lat3_lon2,18,True,selected
RPM00098433,14.5812,121.3693,646.0,5339,2024-01-01 00:00:00,2025-12-31 12:00:00,1344,tropics,2,train,lat3_lon2,18,True,selected
RPM00098444,13.1508,123.7283,15.5,7969,2024-01-01 00:00:00,2025-12-31 12:00:00,1332,tropics,2,train,lat3_lon2,18,True,selected
RPM00098558,11.0456,125.7555,60.0,2531,2024-02-01 12:00:00,2025-12-30 00:00:00,637,tropics,2,test,lat3_lon2,18,True,selected
RPM00098618,9.7401,118.7586,14.9,4780,2024-01-01 00:00:00,2025-12-31 12:00:00,1211,tropics,1,test,lat3_lon1,76,True,selected
RPM00098753,7.128,125.6548,17.0,4462,2024-01-01 00:00:00,2025-12-31 12:00:00,1122,tropics,2,test,lat3_lon2,18,True,selected
RQM00078526,18.4317,-65.9919,4.0,8515,2024-01-01 00:00:00,2025-12-31 12:00:00,1436,tropics,4,train,lat3_lon4,27,True,selected
RSM00020046,80.6264,58.0589,21.0,6212,2024-01-20 00:00:00,2025-12-31 12:00:00,1077,northern_extratropics,0,train,lat5_lon0,19,True,selected
RSM00020292,77.7131,104.2919,12.0,7854,2024-01-01 00:00:00,2025-12-31 12:00:00,1357,northern_extratropics,1,test,lat5_lon1,13,True,selected
RSM00020674,73.5136,80.4064,42.0,6349,2024-01-01 00:00:00,2025-12-31 12:00:00,1144,northern_extratropics,1,train,lat5_lon1,13,True,selected
RSM00020744,72.3744,52.7161,18.0,5269,2024-01-01 00:00:00,2025-12-28 00:00:00,915,northern_extratropics,0,test,lat5_lon0,19,True,selected
RSM00021824,71.5833,128.9167,6.0,7539,2024-01-01 00:00:00,2025-12-30 00:00:00,1281,northern_extratropics,2,train,lat5_lon2,11,True,selected
RSM00021946,70.6167,147.8833,44.0,7829,2024-01-01 00:00:00,2025-12-31 12:00:00,1377,northern_extratropics,2,test,lat5_lon2,11,True,selected
RSM00022008,68.9833,33.1167,121.0,7668,2024-01-01 00:00:00,2025-12-31 12:00:00,1456,northern_extratropics,0,train,lat5_lon0,19,True,selected
RSM00022217,67.1692,32.3542,26.0,7894,2024-01-01 00:00:00,2025-12-31 12:00:00,1419,northern_extratropics,0,train,lat5_lon0,19,True,selected
RSM00022271,67.8767,44.1742,4.8,8210,2024-01-01 00:00:00,2025-12-31 12:00:00,1427,northern_extratropics,0,calibration,lat5_lon0,19,True,selected
RSM00022522,64.95,34.65,8.0,8242,2024-01-01 00:00:00,2025-12-31 12:00:00,1429,northern_extratropics,0,early_val,lat5_lon0,19,True,selected
RSM00022543,64.6247,40.5114,4.0,8348,2024-01-01 00:00:00,2025-12-31 12:00:00,1441,northern_extratropics,0,train,lat5_lon0,19,True,selected
RSM00022820,61.8167,34.2667,110.0,7777,2024-01-01 00:00:00,2025-12-31 12:00:00,1429,northern_extratropics,0,test,lat5_lon0,19,True,selected
RSM00022845,61.5067,38.9347,124.0,7783,2024-01-01 00:00:00,2025-12-31 12:00:00,1448,northern_extratropics,0,train,lat5_lon0,19,True,selected
RSM00023078,69.3472,88.2639,60.0,7724,2024-01-01 12:00:00,2025-12-31 12:00:00,1393,northern_extratropics,1,train,lat5_lon1,13,True,selected
RSM00023205,67.625,53.0175,5.4,8007,2024-01-01 00:00:00,2025-12-31 12:00:00,1400,northern_extratropics,0,train,lat5_lon0,19,True,selected
RSM00023330,66.5319,66.6744,14.8,8424,2024-01-01 12:00:00,2025-12-31 12:00:00,1457,northern_extratropics,1,train,lat5_lon1,13,True,selected
RSM00023415,65.1167,57.1,56.0,8091,2024-01-01 00:00:00,2025-12-31 12:00:00,1455,northern_extratropics,0,train,lat5_lon0,19,True,selected
RSM00023472,65.7944,87.9889,42.0,8162,2024-01-01 00:00:00,2025-12-31 12:00:00,1435,northern_extratropics,1,train,lat5_lon1,13,True,selected
RSM00023802,61.6767,50.7806,116.0,7919,2024-01-01 00:00:00,2025-12-31 12:00:00,1457,northern_extratropics,0,train,lat5_lon0,19,True,selected
RSM00023884,61.5806,90.0306,62.0,8205,2024-01-01 00:00:00,2025-12-31 12:00:00,1446,northern_extratropics,1,calibration,lat5_lon1,13,True,selected
RSM00023921,60.6833,60.45,93.0,7275,2024-01-01 00:00:00,2025-12-31 12:00:00,1309,northern_extratropics,1,calibration,lat5_lon1,13,True,selected
RSM00023933,61.0278,69.1189,44.0,7428,2024-01-01 00:00:00,2025-12-31 12:00:00,1314,northern_extratropics,1,train,lat5_lon1,13,True,selected
RSM00023955,60.4333,77.8667,47.0,8002,2024-01-01 00:00:00,2025-12-31 12:00:00,1411,northern_extratropics,1,train,lat5_lon1,13,True,selected
RSM00024122,68.5,112.4333,207.0,6801,2024-01-01 12:00:00,2025-12-31 12:00:00,1336,northern_extratropics,1,calibration,lat5_lon1,13,True,selected
RSM00024266,67.5667,133.4,135.9,7476,2024-01-01 00:00:00,2025-12-31 12:00:00,1388,northern_extratropics,2,test,lat5_lon2,11,True,selected
RSM00024343,66.7667,123.4,87.8,7563,2024-01-01 00:00:00,2025-12-31 12:00:00,1366,northern_extratropics,2,early_val,lat5_lon2,11,True,selected
RSM00024507,64.2694,100.2167,188.0,7478,2024-01-01 00:00:00,2025-12-31 12:00:00,1444,northern_extratropics,1,train,lat5_lon1,13,True,selected
RSM00024641,63.7833,121.6167,110.8,7855,2024-01-01 00:00:00,2025-12-31 12:00:00,1452,northern_extratropics,2,train,lat5_lon2,11,True,selected
RSM00024688,63.25,143.15,740.3,6272,2024-01-01 00:00:00,2025-12-31 12:00:00,1431,northern_extratropics,2,train,lat5_lon2,11,True,selected
RSM00024726,62.5333,113.8667,351.2,7243,2024-01-01 00:00:00,2025-12-31 12:00:00,1456,northern_extratropics,1,train,lat5_lon1,13,True,selected
RSM00024908,60.3361,102.2944,258.8,7319,2024-01-01 00:00:00,2025-12-31 12:00:00,1441,northern_extratropics,1,calibration,lat5_lon1,13,True,selected
RSM00024947,60.3667,120.4167,134.7,7734,2024-01-01 00:00:00,2025-12-31 12:00:00,1459,northern_extratropics,2,test,lat5_lon2,11,True,selected
RSM00024959,62.0167,129.7167,98.2,7948,2024-01-01 00:00:00,2025-12-31 12:00:00,1456,northern_extratropics,2,train,lat5_lon2,11,True,selected
RSM00025123,68.75,161.2833,32.0,8345,2024-01-01 00:00:00,2025-12-31 12:00:00,1428,northern_extratropics,2,early_val,lat5_lon2,11,True,selected
RSM00025403,65.7333,150.9,47.2,8119,2024-01-01 12:00:00,2025-12-31 12:00:00,1404,northern_extratropics,2,train,lat5_lon2,11,True,selected
RSM00025703,62.9167,152.4167,206.1,6396,2024-01-01 00:00:00,2025-12-31 12:00:00,1321,northern_extratropics,2,train,lat5_lon2,11,True,selected
RSM00025913,59.55,150.7833,115.3,7721,2024-01-01 00:00:00,2025-12-31 12:00:00,1458,northern_extratropics,2,train,lat4_lon2,47,True,selected
RSM00026075,59.95,30.7,72.0,5589,2024-01-01 00:00:00,2025-12-31 12:00:00,996,northern_extratropics,0,train,lat4_lon0,92,True,selected
RSM00026298,57.8833,34.0333,186.0,7287,2024-01-01 00:00:00,2025-12-31 12:00:00,1408,northern_extratropics,0,train,lat4_lon0,92,True,selected
RSM00026477,56.35,30.6167,97.0,8024,2024-01-01 00:00:00,2025-12-31 12:00:00,1434,northern_extratropics,0,early_val,lat4_lon0,92,True,selected
RSM00026708,54.6964,20.7658,14.1,8359,2024-01-01 00:00:00,2025-12-31 12:00:00,1422,northern_extratropics,0,train,lat4_lon0,92,True,selected
RSM00026781,54.75,32.0667,240.0,7114,2024-01-01 00:00:00,2025-12-31 12:00:00,1413,northern_extratropics,0,calibration,lat4_lon0,92,True,selected
RSM00027038,59.3183,39.9256,124.7,7860,2024-01-01 00:00:00,2025-12-31 12:00:00,1456,northern_extratropics,0,train,lat4_lon0,92,True,selected
RSM00027199,58.5667,49.5667,156.5,7696,2024-01-01 00:00:00,2025-12-31 12:00:00,1447,northern_extratropics,0,train,lat4_lon0,92,True,selected
RSM00027594,55.8153,48.5106,126.5,7559,2024-01-01 00:00:00,2025-12-31 12:00:00,1380,northern_extratropics,0,calibration,lat4_lon0,92,True,selected
RSM00027707,54.1,35.35,237.0,7050,2024-01-01 00:00:00,2025-12-31 12:00:00,1394,northern_extratropics,0,train,lat4_lon0,92,True,selected
RSM00027713,55.93,37.5183,187.0,6881,2024-01-01 00:00:00,2025-12-31 12:00:00,1329,northern_extratropics,0,train,lat4_lon0,92,True,selected
RSM00027730,54.6333,39.7,155.0,7008,2024-01-01 00:00:00,2025-12-31 12:00:00,1314,northern_extratropics,0,train,lat4_lon0,92,True,selected
RSM00027962,53.1228,45.0189,169.5,7126,2024-01-01 00:00:00,2025-12-31 12:00:00,1350,northern_extratropics,0,early_val,lat4_lon0,92,True,selected
RSM00027995,52.9833,49.4333,44.7,8471,2024-01-01 00:00:00,2025-12-31 12:00:00,1443,northern_extratropics,0,calibration,lat4_lon0,92,True,selected
RSM00028225,57.9583,56.1972,170.0,6390,2024-01-01 00:00:00,2025-12-31 12:00:00,1233,northern_extratropics,0,train,lat4_lon0,92,True,selected
RSM00028275,58.15,68.25,55.3,8293,2024-01-01 00:00:00,2025-12-31 12:00:00,1439,northern_extratropics,1,early_val,lat4_lon1,79,True,selected
RSM00028445,56.7333,61.0667,286.1,6847,2024-01-01 00:00:00,2025-12-31 12:00:00,1377,northern_extratropics,1,calibration,lat4_lon1,79,True,selected
RSM00028661,55.4567,65.4011,70.8,8105,2024-01-01 00:00:00,2025-12-31 12:00:00,1441,northern_extratropics,1,test,lat4_lon1,79,True,selected
RSM00028695,54.9333,73.4,89.0,8185,2024-01-01 00:00:00,2025-12-31 12:00:00,1451,northern_extratropics,1,calibration,lat4_lon1,79,True,selected
RSM00028722,54.7106,55.815,103.6,7637,2024-01-01 00:00:00,2025-12-31 12:00:00,1355,northern_extratropics,0,calibration,lat4_lon0,92,True,selected
RSM00029231,58.3167,82.95,72.9,7378,2024-01-01 00:00:00,2025-12-31 12:00:00,1341,northern_extratropics,1,early_val,lat4_lon1,79,True,selected
RSM00029263,58.4528,92.2028,76.9,8149,2024-01-01 00:00:00,2025-12-31 12:00:00,1444,northern_extratropics,1,train,lat4_lon1,79,True,selected
RSM00029282,58.3833,97.45,131.0,7682,2024-01-01 00:00:00,2025-12-31 12:00:00,1428,northern_extratropics,1,train,lat4_lon1,79,True,selected
RSM00029572,56.1806,92.6056,204.6,7420,2024-01-01 00:00:00,2025-12-31 12:00:00,1422,northern_extratropics,1,train,lat4_lon1,79,True,selected
RSM00029612,55.3544,78.3083,118.6,7794,2024-01-01 00:00:00,2025-12-31 12:00:00,1421,northern_extratropics,1,train,lat4_lon1,79,True,selected
RSM00029634,54.9667,82.95,143.0,7629,2024-01-01 00:00:00,2025-12-31 12:00:00,1446,northern_extratropics,1,calibration,lat4_lon1,79,True,selected
RSM00029698,54.8833,99.0333,410.6,6869,2024-01-01 00:00:00,2025-12-31 12:00:00,1402,northern_extratropics,1,test,lat4_lon1,79,True,selected
RSM00029839,53.5,83.8333,140.3,5962,2024-01-01 00:00:00,2025-12-31 12:00:00,1100,northern_extratropics,1,train,lat4_lon1,79,True,selected
RSM00029862,53.7667,91.3167,253.6,7164,2024-01-01 00:00:00,2025-12-31 12:00:00,1415,northern_extratropics,1,train,lat4_lon1,79,True,selected
RSM00030054,59.45,112.5833,186.0,6678,2024-01-01 00:00:00,2025-12-31 12:00:00,1325,northern_extratropics,1,train,lat4_lon1,79,True,selected
RSM00030309,56.2833,101.75,410.8,4853,2024-01-01 12:00:00,2025-12-31 12:00:00,985,northern_extratropics,1,train,lat4_lon1,79,True,selected
RSM00030372,56.9,118.2667,709.0,5474,2024-03-15 00:00:00,2025-12-31 12:00:00,1190,northern_extratropics,1,test,lat4_lon1,79,True,selected
RSM00030557,54.4667,113.5833,995.0,4818,2024-01-01 00:00:00,2025-12-31 12:00:00,1200,northern_extratropics,1,train,lat4_lon1,79,True,selected
RSM00030635,53.4167,109.0167,459.0,6672,2024-01-01 00:00:00,2025-12-31 12:00:00,1343,northern_extratropics,1,train,lat4_lon1,79,True,selected
RSM00030673,53.75,119.7333,624.0,5771,2024-01-01 00:00:00,2025-12-31 12:00:00,1242,northern_extratropics,1,test,lat4_lon1,79,True,selected
RSM00030758,52.0833,113.4833,671.0,6851,2024-01-01 00:00:00,2025-12-31 12:00:00,1420,northern_extratropics,1,test,lat4_lon1,79,True,selected
RSM00030965,50.4,116.5167,675.0,5360,2024-01-01 00:00:00,2025-12-31 12:00:00,1110,northern_extratropics,1,test,lat4_lon1,79,True,selected
RSM00031004,58.6167,125.3667,678.4,6998,2024-01-01 00:00:00,2025-12-31 12:00:00,1455,northern_extratropics,2,test,lat4_lon2,47,True,selected
RSM00031088,59.3667,143.2,4.6,8542,2024-01-01 00:00:00,2025-12-31 12:00:00,1457,northern_extratropics,2,train,lat4_lon2,47,True,selected
RSM00031300,53.7414,127.2764,228.0,3587,2024-01-01 12:00:00,2025-12-31 12:00:00,714,northern_extratropics,2,calibration,lat4_lon2,47,True,selected
RSM00031369,53.1475,140.6939,44.8,3588,2024-01-01 12:00:00,2025-12-31 12:00:00,662,northern_extratropics,2,test,lat4_lon2,47,True,selected
RSM00031510,50.2803,127.4783,168.0,5617,2024-01-01 00:00:00,2025-12-31 12:00:00,1087,northern_extratropics,2,train,lat4_lon2,47,True,selected
RSM00031538,50.0667,132.1333,343.2,3433,2024-01-01 12:00:00,2025-12-25 12:00:00,701,northern_extratropics,2,train,lat4_lon2,47,True,selected
RSM00031736,48.5333,135.2333,72.0,6314,2024-01-01 12:00:00,2025-12-31 12:00:00,1124,northern_extratropics,2,test,lat4_lon2,47,True,selected
RSM00031770,49.0,140.3,20.5,4161,2024-01-01 00:00:00,2025-12-31 00:00:00,720,northern_extratropics,2,train,lat4_lon2,47,True,selected
RSM00031873,45.8667,133.7333,100.0,7961,2024-01-01 00:00:00,2025-12-31 12:00:00,1439,northern_extratropics,2,train,lat4_lon2,47,True,selected
RSM00031977,43.2667,132.05,77.0,7862,2024-01-01 00:00:00,2025-12-31 12:00:00,1389,northern_extratropics,2,test,lat4_lon2,47,True,selected
RSM00032061,50.9,142.1667,30.0,7233,2024-01-01 00:00:00,2025-12-31 12:00:00,1256,northern_extratropics,2,train,lat4_lon2,47,True,selected
RSM00032098,49.2167,143.1,7.0,7446,2024-01-01 00:00:00,2025-12-31 12:00:00,1273,northern_extratropics,2,train,lat4_lon2,47,True,selected
RSM00032150,46.95,142.7167,22.0,6012,2024-01-01 00:00:00,2025-07-10 12:00:00,1040,northern_extratropics,2,train,lat4_lon2,47,True,selected
RSM00032215,50.6833,156.1333,24.0,6502,2024-01-01 00:00:00,2025-12-31 12:00:00,1145,northern_extratropics,2,early_val,lat4_lon2,47,True,selected
RSM00032389,56.3167,160.8333,28.0,7909,2024-01-01 00:00:00,2025-12-31 12:00:00,1410,northern_extratropics,2,train,lat4_lon2,47,True,selected
RSM00032477,54.3,155.9167,25.0,7343,2024-01-01 00:00:00,2025-12-30 00:00:00,1287,northern_extratropics,2,train,lat4_lon2,47,True,selected
RSM00032540,53.0833,158.5833,78.0,7573,2024-01-01 00:00:00,2025-12-31 00:00:00,1398,northern_extratropics,2,train,lat4_lon2,47,True,selected
RSM00032618,55.2,165.9833,16.0,7290,2024-01-01 00:00:00,2025-12-31 12:00:00,1279,northern_extratropics,2,train,lat4_lon2,47,True,selected
RSM00034009,51.7667,36.1667,246.4,5852,2024-01-01 00:00:00,2025-12-31 12:00:00,1246,northern_extratropics,0,early_val,lat4_lon0,92,True,selected
RSM00034122,51.65,39.25,100.0,5761,2024-01-01 00:00:00,2025-12-31 12:00:00,1138,northern_extratropics,0,test,lat4_lon0,92,True,selected
RSM00034172,51.5567,46.0394,162.5,6941,2024-01-01 00:00:00,2025-12-31 12:00:00,1299,northern_extratropics,0,train,lat4_lon0,92,True,selected
RSM00034247,50.4167,41.05,90.4,8138,2024-01-01 00:00:00,2025-12-31 12:00:00,1433,northern_extratropics,0,early_val,lat4_lon0,92,True,selected
RSM00034467,48.7833,44.3333,,6770,2024-01-01 00:00:00,2025-12-31 12:00:00,1243,northern_extratropics,0,early_val,lat4_lon0,92,True,selected
RSM00034731,47.25,39.8167,,6915,2024-01-01 00:00:00,2025-12-31 12:00:00,1198,northern_extratropics,0,train,lat4_lon0,92,True,selected
RSM00034858,45.9167,43.35,85.9,6204,2024-01-01 00:00:00,2025-12-31 12:00:00,1080,northern_extratropics,0,train,lat4_lon0,92,True,selected
RSM00034882,46.2833,47.9833,,8317,2024-01-01 00:00:00,2025-12-31 12:00:00,1400,northern_extratropics,0,train,lat4_lon0,92,True,selected
RSM00035121,51.6925,55.0783,114.8,8077,2024-01-01 00:00:00,2025-12-31 12:00:00,1449,northern_extratropics,0,train,lat4_lon0,92,True,selected
RSM00036096,51.7167,94.5,626.1,6970,2024-01-01 00:00:00,2025-12-31 12:00:00,1426,northern_extratropics,1,early_val,lat4_lon1,79,True,selected
RSM00037011,44.1,39.0333,94.6,7556,2024-01-01 00:00:00,2025-12-31 12:00:00,1315,northern_extratropics,0,train,lat4_lon0,92,True,selected
SAM00040373,28.3306,46.1234,357.6,7025,2024-01-01 00:00:00,2025-12-31 12:00:00,1410,tropics,0,train,lat3_lon0,14,True,selected
SAM00040375,28.3672,36.6043,767.1,6456,2024-01-01 00:00:00,2025-12-31 12:00:00,1424,tropics,0,train,lat3_lon0,14,True,selected
SAM00040394,27.435,41.6902,1001.5,5635,2024-01-01 00:00:00,2025-12-31 12:00:00,1410,tropics,0,train,lat3_lon0,14,True,selected
SAM00040417,26.4461,49.8097,14.0,7878,2024-01-01 00:00:00,2025-12-31 12:00:00,1365,tropics,0,train,lat3_lon0,14,True,selected
SAM00040430,24.5588,39.6999,635.6,7027,2024-01-01 00:00:00,2025-12-31 12:00:00,1416,tropics,0,train,lat3_lon0,14,True,selected
SAM00041024,21.6576,39.1857,16.9,8441,2024-01-01 00:00:00,2025-12-31 12:00:00,1419,tropics,0,test,lat3_lon0,14,True,selected
SAM00041112,18.2333,42.65,2084.0,4023,2024-01-01 00:00:00,2025-12-31 12:00:00,1341,tropics,0,calibration,lat3_lon0,14,True,selected
SEM00063985,-4.679,55.5308,4.0,6260,2024-01-01 12:00:00,2025-11-25 00:00:00,1045,tropics,0,test,lat2_lon0,8,True,selected
SFM00068263,-25.9105,28.2106,1524.0,3193,2024-01-01 00:00:00,2025-12-31 12:00:00,861,tropics,0,train,lat2_lon0,8,True,selected
SFM00068512,-29.6694,17.8788,1006.0,2960,2024-01-01 12:00:00,2025-12-31 12:00:00,747,tropics,0,train,lat2_lon0,8,True,selected
SFM00068592,-29.6018,31.1239,105.0,5475,2024-01-01 12:00:00,2025-12-31 12:00:00,939,tropics,0,test,lat2_lon0,8,True,selected
SFM00068816,-33.9631,18.6023,42.0,6520,2024-01-01 00:00:00,2025-12-27 12:00:00,1092,southern_extratropics,0,early_val,lat1_lon0,2,False,below_minimum
SFM00068842,-33.9864,25.6164,59.0,4246,2024-01-31 00:00:00,2025-12-31 12:00:00,729,southern_extratropics,0,train,lat1_lon0,2,False,below_minimum
SHM00061901,-15.9419,-5.6672,435.0,3100,2024-01-02 12:00:00,2025-12-31 12:00:00,621,tropics,5,train,lat2_lon5,17,True,selected
SHM00068906,-40.3495,-9.8804,54.0,5183,2024-01-01 00:00:00,2025-12-31 12:00:00,896,southern_extratropics,5,train,lat1_lon5,2,False,below_minimum
SNM00048698,1.3679,103.9824,14.0,3560,2024-01-01 00:00:00,2025-12-31 00:00:00,750,tropics,1,train,lat3_lon1,76,True,selected
SPM00008001,43.3658,-8.4214,58.0,8136,2024-01-01 00:00:00,2025-12-31 12:00:00,1427,northern_extratropics,5,train,lat4_lon5,19,True,selected
SPM00008023,43.4911,-3.8006,52.0,8484,2024-01-01 00:00:00,2025-12-31 12:00:00,1433,northern_extratropics,5,train,lat4_lon5,19,True,selected
SPM00008190,41.3844,2.1181,95.0,8103,2024-01-01 00:00:00,2025-12-31 12:00:00,1396,northern_extratropics,0,train,lat4_lon0,92,True,selected
SPM00008221,40.4667,-3.5556,609.0,7158,2024-01-01 00:00:00,2025-12-31 12:00:00,1435,northern_extratropics,5,train,lat4_lon5,19,True,selected
SPM00008302,39.6058,2.7067,47.0,7930,2024-01-01 00:00:00,2025-12-31 12:00:00,1330,northern_extratropics,0,train,lat4_lon0,92,True,selected
SPM00008383,37.2783,-6.9117,19.0,8432,2024-01-01 00:00:00,2025-12-31 12:00:00,1434,northern_extratropics,5,train,lat4_lon5,19,True,selected
SPM00008430,38.0019,-1.1708,61.0,5633,2024-01-01 00:00:00,2025-12-31 12:00:00,1411,northern_extratropics,5,train,lat4_lon5,19,True,selected
SPM00060018,28.3183,-16.3822,105.0,8482,2024-01-01 00:00:00,2025-12-31 12:00:00,1436,tropics,5,test,lat3_lon5,7,False,outside_top20_after_southern_reservation
SVM00001028,74.5167,19.0047,18.0,8073,2024-01-01 00:00:00,2025-12-31 12:00:00,1450,northern_extratropics,0,calibration,lat5_lon0,19,True,selected
SWM00002185,65.5433,22.1144,17.0,3894,2024-01-01 00:00:00,2025-12-31 00:00:00,675,northern_extratropics,0,test,lat5_lon0,19,True,selected
SWM00002365,62.5317,17.4361,3.9,4604,2024-01-01 00:00:00,2025-10-20 00:00:00,790,northern_extratropics,0,test,lat5_lon0,19,True,selected
SWM00002591,57.65,18.35,45.0,7375,2024-01-01 00:00:00,2025-12-31 12:00:00,1270,northern_extratropics,0,train,lat4_lon0,92,True,selected
SZM00006610,46.8116,6.9425,490.0,6477,2024-01-01 00:00:00,2025-12-31 12:00:00,1323,northern_extratropics,0,train,lat4_lon0,92,True,selected
THM00048327,18.7706,98.9683,313.2,4795,2024-01-01 00:00:00,2025-12-26 00:00:00,962,tropics,1,train,lat3_lon1,76,True,selected
THM00048378,16.7961,100.2758,44.0,5065,2024-04-18 00:00:00,2025-12-26 00:00:00,864,tropics,1,train,lat3_lon1,76,True,selected
THM00048381,16.4608,102.7894,187.0,4101,2024-01-01 00:00:00,2025-12-31 00:00:00,825,tropics,1,train,lat3_lon1,76,True,selected
THM00048407,15.25,104.8667,122.0,3871,2024-01-01 00:00:00,2025-12-31 00:00:00,772,tropics,1,early_val,lat3_lon1,76,True,selected
